reaction	linear_coefficient
MAR03032	[np.float64(6.713308228060648e-05)]
MAR03521	[8.4310167750605e-05]
MAR08419	[8.4310167750605e-05]
MAR00160	[np.float64(6.713308228060648e-05)]
MAR00161	[np.float64(6.713308228060648e-05)]
MAR00162	[np.float64(6.713308228060648e-05)]
MAR00163	[np.float64(6.713308228060648e-05)]
MAR02592	[np.float64(6.713308228060648e-05)]
MAR02593	[np.float64(6.713308228060648e-05)]
MAR02596	[np.float64(6.713308228060648e-05)]
MAR02598	[np.float64(6.713308228060648e-05)]
MAR02600	[np.float64(6.713308228060648e-05)]
MAR02601	[np.float64(6.713308228060648e-05)]
MAR02603	[np.float64(6.713308228060648e-05)]
MAR02604	[np.float64(6.713308228060648e-05)]
MAR02606	[np.float64(6.713308228060648e-05)]
MAR02607	[np.float64(6.713308228060648e-05)]
MAR02609	[np.float64(6.713308228060648e-05)]
MAR02610	[np.float64(6.713308228060648e-05)]
MAR02612	[np.float64(6.713308228060648e-05)]
MAR02613	[np.float64(6.713308228060648e-05)]
MAR02616	[np.float64(6.713308228060648e-05)]
MAR02618	[np.float64(6.713308228060648e-05)]
MAR02621	[np.float64(6.713308228060648e-05)]
MAR02622	[np.float64(6.713308228060648e-05)]
MAR02624	[np.float64(6.713308228060648e-05)]
MAR02625	[np.float64(6.713308228060648e-05)]
MAR02629	[np.float64(6.713308228060648e-05)]
MAR02630	[np.float64(6.713308228060648e-05)]
MAR02634	[np.float64(6.713308228060648e-05)]
MAR02635	[np.float64(6.713308228060648e-05)]
MAR02638	[np.float64(6.713308228060648e-05)]
MAR02640	[np.float64(6.713308228060648e-05)]
MAR02644	[np.float64(6.713308228060648e-05)]
MAR02646	[np.float64(6.713308228060648e-05)]
MAR02649	[np.float64(6.713308228060648e-05)]
MAR02650	[np.float64(6.713308228060648e-05)]
MAR02652	[np.float64(6.713308228060648e-05)]
MAR02653	[np.float64(6.713308228060648e-05)]
MAR02655	[np.float64(6.713308228060648e-05)]
MAR02656	[np.float64(6.713308228060648e-05)]
MAR02658	[np.float64(6.713308228060648e-05)]
MAR02659	[np.float64(6.713308228060648e-05)]
MAR02661	[np.float64(6.713308228060648e-05)]
MAR02662	[np.float64(6.713308228060648e-05)]
MAR02664	[np.float64(6.713308228060648e-05)]
MAR02665	[np.float64(6.713308228060648e-05)]
MAR02667	[np.float64(6.713308228060648e-05)]
MAR02668	[np.float64(6.713308228060648e-05)]
MAR02670	[np.float64(6.713308228060648e-05)]
MAR02671	[np.float64(6.713308228060648e-05)]
MAR02673	[np.float64(6.713308228060648e-05)]
MAR02674	[np.float64(6.713308228060648e-05)]
MAR02676	[np.float64(6.713308228060648e-05)]
MAR02677	[np.float64(6.713308228060648e-05)]
MAR02679	[np.float64(6.713308228060648e-05)]
MAR02680	[np.float64(6.713308228060648e-05)]
MAR02682	[np.float64(6.713308228060648e-05)]
MAR02683	[np.float64(6.713308228060648e-05)]
MAR02685	[np.float64(6.713308228060648e-05)]
MAR02686	[np.float64(6.713308228060648e-05)]
MAR02688	[np.float64(6.713308228060648e-05)]
MAR02689	[np.float64(6.713308228060648e-05)]
MAR02691	[np.float64(6.713308228060648e-05)]
MAR02692	[np.float64(6.713308228060648e-05)]
MAR02695	[np.float64(6.713308228060648e-05)]
MAR02697	[np.float64(6.713308228060648e-05)]
MAR02700	[np.float64(6.713308228060648e-05)]
MAR02701	[np.float64(6.713308228060648e-05)]
MAR02703	[np.float64(6.713308228060648e-05)]
MAR02704	[np.float64(6.713308228060648e-05)]
MAR02706	[np.float64(6.713308228060648e-05)]
MAR02707	[np.float64(6.713308228060648e-05)]
MAR02709	[np.float64(6.713308228060648e-05)]
MAR02710	[np.float64(6.713308228060648e-05)]
MAR02712	[np.float64(6.713308228060648e-05)]
MAR02713	[np.float64(6.713308228060648e-05)]
MAR02715	[np.float64(6.713308228060648e-05)]
MAR02716	[np.float64(6.713308228060648e-05)]
MAR02718	[np.float64(6.713308228060648e-05)]
MAR02719	[np.float64(6.713308228060648e-05)]
MAR02722	[np.float64(6.713308228060648e-05)]
MAR02724	[np.float64(6.713308228060648e-05)]
MAR02727	[np.float64(6.713308228060648e-05)]
MAR02729	[np.float64(6.713308228060648e-05)]
MAR02731	[np.float64(6.713308228060648e-05)]
MAR02732	[np.float64(6.713308228060648e-05)]
MAR02734	[np.float64(6.713308228060648e-05)]
MAR02735	[np.float64(6.713308228060648e-05)]
MAR02737	[np.float64(6.713308228060648e-05)]
MAR02738	[np.float64(6.713308228060648e-05)]
MAR02740	[np.float64(6.713308228060648e-05)]
MAR02741	[np.float64(6.713308228060648e-05)]
MAR02744	[np.float64(6.713308228060648e-05)]
MAR02745	[np.float64(6.713308228060648e-05)]
MAR02748	[np.float64(6.713308228060648e-05)]
MAR02750	[np.float64(6.713308228060648e-05)]
MAR02753	[np.float64(6.713308228060648e-05)]
MAR02754	[np.float64(6.713308228060648e-05)]
MAR02757	[np.float64(6.713308228060648e-05)]
MAR02758	[np.float64(6.713308228060648e-05)]
MAR02760	[np.float64(6.713308228060648e-05)]
MAR02761	[np.float64(6.713308228060648e-05)]
MAR02764	[np.float64(6.713308228060648e-05)]
MAR02766	[np.float64(6.713308228060648e-05)]
MAR02769	[np.float64(6.713308228060648e-05)]
MAR02770	[np.float64(6.713308228060648e-05)]
MAR02772	[np.float64(6.713308228060648e-05)]
MAR02773	[np.float64(6.713308228060648e-05)]
MAR02775	[np.float64(6.713308228060648e-05)]
MAR02776	[np.float64(6.713308228060648e-05)]
MAR03519	[8.4310167750605e-05]
MAR03520	[8.4310167750605e-05]
MAR08417	[8.4310167750605e-05]
MAR08418	[8.4310167750605e-05]
MAR03027	[8.4310167750605e-05]
MAR03028	[np.float64(6.713308228060648e-05)]
MAR03029	[np.float64(6.713308228060648e-05)]
MAR03030	[np.float64(6.713308228060648e-05)]
MAR03033	[np.float64(6.713308228060648e-05)]
MAR03034	[np.float64(6.713308228060648e-05)]
MAR03035	[np.float64(6.713308228060648e-05)]
MAR03037	[np.float64(6.713308228060648e-05)]
MAR02778	[np.float64(6.713308228060648e-05)]
MAR02780	[np.float64(6.713308228060648e-05)]
MAR02783	[np.float64(6.713308228060648e-05)]
MAR02785	[np.float64(6.713308228060648e-05)]
MAR02787	[np.float64(6.713308228060648e-05)]
MAR02788	[np.float64(6.713308228060648e-05)]
MAR02789	[np.float64(6.713308228060648e-05)]
MAR02790	[np.float64(6.713308228060648e-05)]
MAR02791	[np.float64(6.713308228060648e-05)]
MAR02792	[np.float64(6.713308228060648e-05)]
MAR02793	[np.float64(6.713308228060648e-05)]
MAR02794	[np.float64(6.713308228060648e-05)]
MAR02795	[np.float64(6.713308228060648e-05)]
MAR02796	[np.float64(6.713308228060648e-05)]
MAR02797	[np.float64(6.713308228060648e-05)]
MAR02798	[np.float64(6.713308228060648e-05)]
MAR02799	[np.float64(6.713308228060648e-05)]
MAR02800	[np.float64(6.713308228060648e-05)]
MAR02801	[np.float64(6.713308228060648e-05)]
MAR02803	[np.float64(6.713308228060648e-05)]
MAR02805	[np.float64(6.713308228060648e-05)]
MAR02806	[np.float64(6.713308228060648e-05)]
MAR02807	[np.float64(6.713308228060648e-05)]
MAR02809	[np.float64(6.713308228060648e-05)]
MAR02811	[np.float64(6.713308228060648e-05)]
MAR02812	[np.float64(6.713308228060648e-05)]
MAR02813	[np.float64(6.713308228060648e-05)]
MAR02814	[np.float64(6.713308228060648e-05)]
MAR02815	[np.float64(6.713308228060648e-05)]
MAR02816	[np.float64(6.713308228060648e-05)]
MAR02817	[np.float64(6.713308228060648e-05)]
MAR02819	[np.float64(6.713308228060648e-05)]
MAR02821	[np.float64(6.713308228060648e-05)]
MAR02822	[np.float64(6.713308228060648e-05)]
MAR02823	[np.float64(6.713308228060648e-05)]
MAR02824	[np.float64(6.713308228060648e-05)]
MAR02825	[np.float64(6.713308228060648e-05)]
MAR02827	[np.float64(6.713308228060648e-05)]
MAR02829	[np.float64(6.713308228060648e-05)]
MAR02830	[np.float64(6.713308228060648e-05)]
MAR02831	[np.float64(6.713308228060648e-05)]
MAR02832	[np.float64(6.713308228060648e-05)]
MAR02833	[np.float64(6.713308228060648e-05)]
MAR02834	[np.float64(6.713308228060648e-05)]
MAR02835	[np.float64(6.713308228060648e-05)]
MAR02836	[np.float64(6.713308228060648e-05)]
MAR02837	[np.float64(6.713308228060648e-05)]
MAR02838	[np.float64(6.713308228060648e-05)]
MAR02839	[np.float64(6.713308228060648e-05)]
MAR02840	[np.float64(6.713308228060648e-05)]
MAR02841	[np.float64(6.713308228060648e-05)]
MAR02842	[np.float64(6.713308228060648e-05)]
MAR02843	[np.float64(6.713308228060648e-05)]
MAR02844	[np.float64(6.713308228060648e-05)]
MAR02845	[np.float64(6.713308228060648e-05)]
MAR02846	[np.float64(6.713308228060648e-05)]
MAR02847	[np.float64(6.713308228060648e-05)]
MAR02848	[np.float64(6.713308228060648e-05)]
MAR02849	[np.float64(6.713308228060648e-05)]
MAR02850	[np.float64(6.713308228060648e-05)]
MAR02851	[np.float64(6.713308228060648e-05)]
MAR02852	[np.float64(6.713308228060648e-05)]
MAR02853	[np.float64(6.713308228060648e-05)]
MAR02854	[np.float64(6.713308228060648e-05)]
MAR02855	[np.float64(6.713308228060648e-05)]
MAR02856	[np.float64(6.713308228060648e-05)]
MAR02857	[np.float64(6.713308228060648e-05)]
MAR02859	[np.float64(6.713308228060648e-05)]
MAR02861	[np.float64(6.713308228060648e-05)]
MAR02862	[np.float64(6.713308228060648e-05)]
MAR02863	[np.float64(6.713308228060648e-05)]
MAR02864	[np.float64(6.713308228060648e-05)]
MAR02865	[np.float64(6.713308228060648e-05)]
MAR02866	[np.float64(6.713308228060648e-05)]
MAR02867	[np.float64(6.713308228060648e-05)]
MAR02868	[np.float64(6.713308228060648e-05)]
MAR02869	[np.float64(6.713308228060648e-05)]
MAR02870	[np.float64(6.713308228060648e-05)]
MAR02871	[np.float64(6.713308228060648e-05)]
MAR02872	[np.float64(6.713308228060648e-05)]
MAR02873	[np.float64(6.713308228060648e-05)]
MAR02874	[np.float64(6.713308228060648e-05)]
MAR02875	[np.float64(6.713308228060648e-05)]
MAR02876	[np.float64(6.713308228060648e-05)]
MAR02878	[np.float64(6.713308228060648e-05)]
MAR02879	[np.float64(6.713308228060648e-05)]
MAR02880	[np.float64(6.713308228060648e-05)]
MAR02882	[np.float64(6.713308228060648e-05)]
MAR02884	[np.float64(6.713308228060648e-05)]
MAR02886	[np.float64(6.713308228060648e-05)]
MAR02888	[np.float64(6.713308228060648e-05)]
MAR02890	[np.float64(6.713308228060648e-05)]
MAR02892	[np.float64(6.713308228060648e-05)]
MAR02894	[np.float64(6.713308228060648e-05)]
MAR02896	[np.float64(6.713308228060648e-05)]
MAR02897	[np.float64(6.713308228060648e-05)]
MAR02898	[np.float64(6.713308228060648e-05)]
MAR02899	[np.float64(6.713308228060648e-05)]
MAR02900	[np.float64(6.713308228060648e-05)]
MAR02901	[np.float64(6.713308228060648e-05)]
MAR02902	[np.float64(6.713308228060648e-05)]
MAR02903	[np.float64(6.713308228060648e-05)]
MAR02904	[np.float64(6.713308228060648e-05)]
MAR02905	[np.float64(6.713308228060648e-05)]
MAR02906	[np.float64(6.713308228060648e-05)]
MAR02907	[np.float64(6.713308228060648e-05)]
MAR02908	[np.float64(6.713308228060648e-05)]
MAR02909	[np.float64(6.713308228060648e-05)]
MAR02910	[np.float64(6.713308228060648e-05)]
MAR02911	[np.float64(6.713308228060648e-05)]
MAR02912	[np.float64(6.713308228060648e-05)]
MAR02913	[np.float64(6.713308228060648e-05)]
MAR02914	[np.float64(6.713308228060648e-05)]
MAR02915	[np.float64(6.713308228060648e-05)]
MAR02916	[np.float64(6.713308228060648e-05)]
MAR02917	[np.float64(6.713308228060648e-05)]
MAR02918	[np.float64(6.713308228060648e-05)]
MAR02919	[np.float64(6.713308228060648e-05)]
MAR02920	[np.float64(6.713308228060648e-05)]
MAR02921	[np.float64(6.713308228060648e-05)]
MAR02922	[np.float64(6.713308228060648e-05)]
MAR02923	[np.float64(6.713308228060648e-05)]
MAR02924	[np.float64(6.713308228060648e-05)]
MAR02925	[np.float64(6.713308228060648e-05)]
MAR02926	[np.float64(6.713308228060648e-05)]
MAR02927	[np.float64(6.713308228060648e-05)]
MAR02928	[np.float64(6.713308228060648e-05)]
MAR02929	[np.float64(6.713308228060648e-05)]
MAR02930	[np.float64(6.713308228060648e-05)]
MAR02931	[np.float64(6.713308228060648e-05)]
MAR02932	[np.float64(6.713308228060648e-05)]
MAR00001	[3.216462933622003e-05]
MAR00002	[0.0086953325602442]
MAR00003	[np.float64(6.713308228060648e-05)]
MAR00005	[np.float64(6.713308228060648e-05)]
MAR00449	[np.float64(6.713308228060648e-05)]
MAR00604	[np.float64(6.713308228060648e-05)]
MAR00605	[np.float64(6.713308228060648e-05)]
MAR00665	[np.float64(6.713308228060648e-05)]
MAR00667	[np.float64(6.713308228060648e-05)]
MAR00668	[np.float64(6.713308228060648e-05)]
MAR00669	[np.float64(6.713308228060648e-05)]
MAR00670	[np.float64(6.713308228060648e-05)]
MAR00671	[np.float64(6.713308228060648e-05)]
MAR00672	[np.float64(6.713308228060648e-05)]
MAR00679	[np.float64(6.713308228060648e-05)]
MAR00680	[np.float64(6.713308228060648e-05)]
MAR00681	[np.float64(6.713308228060648e-05)]
MAR00682	[np.float64(6.713308228060648e-05)]
MAR00683	[np.float64(6.713308228060648e-05)]
MAR00684	[np.float64(6.713308228060648e-05)]
MAR07588	[np.float64(6.713308228060648e-05)]
MAR03053	[8.4310167750605e-05]
MAR03054	[8.4310167750605e-05]
MAR03055	[8.4310167750605e-05]
MAR03057	[np.float64(6.713308228060648e-05)]
MAR03058	[np.float64(6.713308228060648e-05)]
MAR03059	[np.float64(6.713308228060648e-05)]
MAR03060	[np.float64(6.713308228060648e-05)]
MAR03062	[np.float64(6.713308228060648e-05)]
MAR03063	[np.float64(6.713308228060648e-05)]
MAR03064	[np.float64(6.713308228060648e-05)]
MAR03065	[np.float64(6.713308228060648e-05)]
MAR03066	[np.float64(6.713308228060648e-05)]
MAR03067	[np.float64(6.713308228060648e-05)]
MAR03068	[np.float64(6.713308228060648e-05)]
MAR03069	[np.float64(6.713308228060648e-05)]
MAR03070	[np.float64(6.713308228060648e-05)]
MAR03071	[np.float64(6.713308228060648e-05)]
MAR03072	[np.float64(6.713308228060648e-05)]
MAR03073	[np.float64(6.713308228060648e-05)]
MAR03074	[np.float64(6.713308228060648e-05)]
MAR03075	[np.float64(6.713308228060648e-05)]
MAR03076	[np.float64(6.713308228060648e-05)]
MAR03077	[np.float64(6.713308228060648e-05)]
MAR03078	[np.float64(6.713308228060648e-05)]
MAR03079	[np.float64(6.713308228060648e-05)]
MAR03080	[np.float64(6.713308228060648e-05)]
MAR03081	[np.float64(6.713308228060648e-05)]
MAR03082	[np.float64(6.713308228060648e-05)]
MAR03083	[np.float64(6.713308228060648e-05)]
MAR03084	[np.float64(6.713308228060648e-05)]
MAR03085	[np.float64(6.713308228060648e-05)]
MAR03086	[np.float64(6.713308228060648e-05)]
MAR03087	[np.float64(6.713308228060648e-05)]
MAR03088	[np.float64(6.713308228060648e-05)]
MAR03089	[np.float64(6.713308228060648e-05)]
MAR03090	[np.float64(6.713308228060648e-05)]
MAR03091	[np.float64(6.713308228060648e-05)]
MAR03092	[np.float64(6.713308228060648e-05)]
MAR03093	[np.float64(6.713308228060648e-05)]
MAR03094	[np.float64(6.713308228060648e-05)]
MAR03095	[np.float64(6.713308228060648e-05)]
MAR03096	[np.float64(6.713308228060648e-05)]
MAR03097	[np.float64(6.713308228060648e-05)]
MAR03098	[np.float64(6.713308228060648e-05)]
MAR03099	[np.float64(6.713308228060648e-05)]
MAR03100	[np.float64(6.713308228060648e-05)]
MAR03101	[np.float64(6.713308228060648e-05)]
MAR03102	[np.float64(6.713308228060648e-05)]
MAR03103	[np.float64(6.713308228060648e-05)]
MAR03104	[np.float64(6.713308228060648e-05)]
MAR03106	[8.4310167750605e-05]
MAR03056	[8.4310167750605e-05]
MAR03326	[np.float64(6.713308228060648e-05)]
MAR03327	[np.float64(6.713308228060648e-05)]
MAR03328	[np.float64(6.713308228060648e-05)]
MAR03329	[np.float64(6.713308228060648e-05)]
MAR03330	[np.float64(6.713308228060648e-05)]
MAR03331	[np.float64(6.713308228060648e-05)]
MAR03332	[np.float64(6.713308228060648e-05)]
MAR03333	[np.float64(6.713308228060648e-05)]
MAR03334	[np.float64(6.713308228060648e-05)]
MAR03335	[np.float64(6.713308228060648e-05)]
MAR03336	[np.float64(6.713308228060648e-05)]
MAR03337	[np.float64(6.713308228060648e-05)]
MAR03338	[np.float64(6.713308228060648e-05)]
MAR03339	[np.float64(6.713308228060648e-05)]
MAR03340	[np.float64(6.713308228060648e-05)]
MAR03341	[np.float64(6.713308228060648e-05)]
MAR03342	[np.float64(6.713308228060648e-05)]
MAR03343	[np.float64(6.713308228060648e-05)]
MAR03344	[np.float64(6.713308228060648e-05)]
MAR03345	[np.float64(6.713308228060648e-05)]
MAR03346	[np.float64(6.713308228060648e-05)]
MAR03347	[np.float64(6.713308228060648e-05)]
MAR03348	[np.float64(6.713308228060648e-05)]
MAR03349	[np.float64(6.713308228060648e-05)]
MAR03350	[np.float64(6.713308228060648e-05)]
MAR03351	[np.float64(6.713308228060648e-05)]
MAR03352	[np.float64(6.713308228060648e-05)]
MAR03353	[np.float64(6.713308228060648e-05)]
MAR03355	[np.float64(6.713308228060648e-05)]
MAR03365	[np.float64(6.713308228060648e-05)]
MAR03367	[np.float64(6.713308228060648e-05)]
MAR03368	[np.float64(6.713308228060648e-05)]
MAR03370	[np.float64(6.713308228060648e-05)]
MAR03372	[np.float64(6.713308228060648e-05)]
MAR03373	[np.float64(6.713308228060648e-05)]
MAR03375	[np.float64(6.713308228060648e-05)]
MAR03478	[8.4310167750605e-05]
MAR03480	[np.float64(6.713308228060648e-05)]
MAR03481	[np.float64(6.713308228060648e-05)]
MAR03482	[np.float64(6.713308228060648e-05)]
MAR03484	[np.float64(6.713308228060648e-05)]
MAR03486	[np.float64(6.713308228060648e-05)]
MAR03488	[np.float64(6.713308228060648e-05)]
MAR03491	[8.4310167750605e-05]
MAR03493	[np.float64(6.713308228060648e-05)]
MAR03498	[np.float64(6.713308228060648e-05)]
MAR03501	[np.float64(6.713308228060648e-05)]
MAR03503	[np.float64(6.713308228060648e-05)]
MAR03505	[np.float64(6.713308228060648e-05)]
MAR03506	[np.float64(6.713308228060648e-05)]
MAR03508	[np.float64(6.713308228060648e-05)]
MAR03509	[np.float64(6.713308228060648e-05)]
MAR03510	[np.float64(6.713308228060648e-05)]
MAR03511	[8.4310167750605e-05]
MAR03512	[np.float64(6.713308228060648e-05)]
MAR03513	[np.float64(6.713308228060648e-05)]
MAR03514	[np.float64(6.713308228060648e-05)]
MAR03515	[np.float64(6.713308228060648e-05)]
MAR03517	[np.float64(6.713308228060648e-05)]
MAR03302	[np.float64(6.713308228060648e-05)]
MAR03304	[np.float64(6.713308228060648e-05)]
MAR03305	[np.float64(6.713308228060648e-05)]
MAR03307	[np.float64(6.713308228060648e-05)]
MAR03309	[np.float64(6.713308228060648e-05)]
MAR03310	[np.float64(6.713308228060648e-05)]
MAR03312	[np.float64(6.713308228060648e-05)]
MAR03314	[np.float64(6.713308228060648e-05)]
MAR03315	[np.float64(6.713308228060648e-05)]
MAR03316	[np.float64(6.713308228060648e-05)]
MAR03317	[np.float64(6.713308228060648e-05)]
MAR03319	[np.float64(6.713308228060648e-05)]
MAR03320	[np.float64(6.713308228060648e-05)]
MAR03321	[np.float64(6.713308228060648e-05)]
MAR03323	[np.float64(6.713308228060648e-05)]
MAR03107	[6.663761141462202e-05]
MAR03108	[np.float64(6.713308228060648e-05)]
MAR03109	[2.9989555505679623e-05]
MAR03110	[np.float64(6.713308228060648e-05)]
MAR03111	[6.663761141462202e-05]
MAR03112	[np.float64(6.713308228060648e-05)]
MAR03113	[2.9989555505679623e-05]
MAR03114	[np.float64(6.713308228060648e-05)]
MAR03115	[6.663761141462202e-05]
MAR03116	[np.float64(6.713308228060648e-05)]
MAR03117	[2.9989555505679623e-05]
MAR03118	[np.float64(6.713308228060648e-05)]
MAR03121	[6.663761141462202e-05]
MAR03122	[np.float64(6.713308228060648e-05)]
MAR03123	[2.9989555505679623e-05]
MAR03125	[np.float64(6.713308228060648e-05)]
MAR03128	[6.663761141462202e-05]
MAR03129	[np.float64(6.713308228060648e-05)]
MAR03130	[2.9989555505679623e-05]
MAR03132	[np.float64(6.713308228060648e-05)]
MAR03135	[6.663761141462202e-05]
MAR03136	[2.9037379183842352e-05]
MAR03137	[2.9989555505679623e-05]
MAR03139	[np.float64(6.713308228060648e-05)]
MAR03142	[np.float64(6.713308228060648e-05)]
MAR03143	[2.9037379183842352e-05]
MAR03144	[2.9989555505679623e-05]
MAR03146	[np.float64(6.713308228060648e-05)]
MAR03149	[np.float64(6.713308228060648e-05)]
MAR03150	[2.9037379183842352e-05]
MAR03151	[2.9989555505679623e-05]
MAR03153	[np.float64(6.713308228060648e-05)]
MAR03156	[np.float64(6.713308228060648e-05)]
MAR03157	[2.9037379183842352e-05]
MAR03158	[2.9989555505679623e-05]
MAR03160	[np.float64(6.713308228060648e-05)]
MAR03398	[2.9037379183842352e-05]
MAR03406	[2.9037379183842352e-05]
MAR03407	[2.9037379183842352e-05]
MAR03408	[2.9037379183842352e-05]
MAR03409	[2.9037379183842352e-05]
MAR03411	[2.9037379183842352e-05]
MAR03413	[2.9037379183842352e-05]
MAR03414	[2.9037379183842352e-05]
MAR03416	[2.9037379183842352e-05]
MAR03421	[2.9037379183842352e-05]
MAR03423	[2.9037379183842352e-05]
MAR03424	[2.9037379183842352e-05]
MAR03425	[2.9037379183842352e-05]
MAR09719	[2.9037379183842352e-05]
MAR03427	[2.9037379183842352e-05]
MAR03428	[2.9037379183842352e-05]
MAR03429	[2.9037379183842352e-05]
MAR03430	[2.9037379183842352e-05]
MAR03431	[2.9037379183842352e-05]
MAR03432	[2.9037379183842352e-05]
MAR03433	[2.9037379183842352e-05]
MAR03170	[6.663761141462202e-05]
MAR03171	[np.float64(6.713308228060648e-05)]
MAR03172	[2.9989555505679623e-05]
MAR03173	[np.float64(6.713308228060648e-05)]
MAR03174	[6.663761141462202e-05]
MAR03175	[np.float64(6.713308228060648e-05)]
MAR03176	[2.9989555505679623e-05]
MAR03177	[np.float64(6.713308228060648e-05)]
MAR03178	[6.663761141462202e-05]
MAR03179	[np.float64(6.713308228060648e-05)]
MAR03180	[2.9989555505679623e-05]
MAR03181	[np.float64(6.713308228060648e-05)]
MAR03182	[6.663761141462202e-05]
MAR03183	[np.float64(6.713308228060648e-05)]
MAR03184	[2.9989555505679623e-05]
MAR03185	[np.float64(6.713308228060648e-05)]
MAR03186	[6.663761141462202e-05]
MAR03187	[np.float64(6.713308228060648e-05)]
MAR03188	[2.9989555505679623e-05]
MAR03189	[np.float64(6.713308228060648e-05)]
MAR03190	[np.float64(6.713308228060648e-05)]
MAR03191	[2.9037379183842352e-05]
MAR03192	[2.9989555505679623e-05]
MAR03193	[np.float64(6.713308228060648e-05)]
MAR03194	[np.float64(6.713308228060648e-05)]
MAR03195	[2.9037379183842352e-05]
MAR03196	[2.9989555505679623e-05]
MAR03197	[np.float64(6.713308228060648e-05)]
MAR03198	[np.float64(6.713308228060648e-05)]
MAR03199	[2.9037379183842352e-05]
MAR03200	[2.9989555505679623e-05]
MAR03201	[np.float64(6.713308228060648e-05)]
MAR03202	[np.float64(6.713308228060648e-05)]
MAR03203	[2.9037379183842352e-05]
MAR03204	[2.9989555505679623e-05]
MAR03205	[np.float64(6.713308228060648e-05)]
MAR03396	[8.4310167750605e-05]
MAR03397	[8.4310167750605e-05]
MAR03240	[6.663761141462202e-05]
MAR03241	[np.float64(6.713308228060648e-05)]
MAR03242	[2.9989555505679623e-05]
MAR03243	[np.float64(6.713308228060648e-05)]
MAR03244	[6.663761141462202e-05]
MAR03245	[np.float64(6.713308228060648e-05)]
MAR03246	[2.9989555505679623e-05]
MAR03247	[np.float64(6.713308228060648e-05)]
MAR03250	[6.663761141462202e-05]
MAR03252	[np.float64(6.713308228060648e-05)]
MAR03254	[2.9989555505679623e-05]
MAR03256	[np.float64(6.713308228060648e-05)]
MAR03258	[6.663761141462202e-05]
MAR03260	[np.float64(6.713308228060648e-05)]
MAR03262	[2.9989555505679623e-05]
MAR03264	[np.float64(6.713308228060648e-05)]
MAR03272	[np.float64(6.713308228060648e-05)]
MAR03356	[np.float64(6.713308228060648e-05)]
MAR03357	[np.float64(6.713308228060648e-05)]
MAR03358	[np.float64(6.713308228060648e-05)]
MAR03359	[np.float64(6.713308228060648e-05)]
MAR03360	[np.float64(6.713308228060648e-05)]
MAR03361	[np.float64(6.713308228060648e-05)]
MAR03362	[np.float64(6.713308228060648e-05)]
MAR03363	[np.float64(6.713308228060648e-05)]
MAR03218	[6.663761141462202e-05]
MAR03219	[np.float64(6.713308228060648e-05)]
MAR03220	[2.9989555505679623e-05]
MAR03221	[np.float64(6.713308228060648e-05)]
MAR03222	[6.663761141462202e-05]
MAR03223	[np.float64(6.713308228060648e-05)]
MAR03224	[2.9989555505679623e-05]
MAR03225	[np.float64(6.713308228060648e-05)]
MAR03226	[6.663761141462202e-05]
MAR03227	[np.float64(6.713308228060648e-05)]
MAR03228	[2.9989555505679623e-05]
MAR03229	[np.float64(6.713308228060648e-05)]
MAR03230	[6.663761141462202e-05]
MAR03231	[np.float64(6.713308228060648e-05)]
MAR03232	[2.9989555505679623e-05]
MAR03233	[np.float64(6.713308228060648e-05)]
MAR03234	[6.663761141462202e-05]
MAR03235	[np.float64(6.713308228060648e-05)]
MAR03236	[2.9989555505679623e-05]
MAR03237	[np.float64(6.713308228060648e-05)]
MAR03239	[np.float64(6.713308228060648e-05)]
MAR03275	[6.663761141462202e-05]
MAR03277	[np.float64(6.713308228060648e-05)]
MAR03278	[2.9989555505679623e-05]
MAR03279	[np.float64(6.713308228060648e-05)]
MAR03280	[6.663761141462202e-05]
MAR03281	[np.float64(6.713308228060648e-05)]
MAR03282	[2.9989555505679623e-05]
MAR03283	[np.float64(6.713308228060648e-05)]
MAR03284	[6.663761141462202e-05]
MAR03285	[np.float64(6.713308228060648e-05)]
MAR03286	[2.9989555505679623e-05]
MAR03287	[np.float64(6.713308228060648e-05)]
MAR03288	[np.float64(6.713308228060648e-05)]
MAR03290	[2.9037379183842352e-05]
MAR03292	[2.9989555505679623e-05]
MAR03293	[np.float64(6.713308228060648e-05)]
MAR03294	[6.663761141462202e-05]
MAR03298	[np.float64(6.713308228060648e-05)]
MAR01174	[np.float64(6.713308228060648e-05)]
MAR01175	[np.float64(6.713308228060648e-05)]
MAR01176	[np.float64(6.713308228060648e-05)]
MAR01177	[np.float64(6.713308228060648e-05)]
MAR01178	[2.9989555505679623e-05]
MAR01179	[np.float64(6.713308228060648e-05)]
MAR01180	[np.float64(6.713308228060648e-05)]
MAR01181	[np.float64(6.713308228060648e-05)]
MAR01182	[np.float64(6.713308228060648e-05)]
MAR01183	[2.9989555505679623e-05]
MAR01184	[np.float64(6.713308228060648e-05)]
MAR01216	[np.float64(6.713308228060648e-05)]
MAR01217	[np.float64(6.713308228060648e-05)]
MAR01218	[np.float64(6.713308228060648e-05)]
MAR01219	[np.float64(6.713308228060648e-05)]
MAR01220	[2.9989555505679623e-05]
MAR01221	[np.float64(6.713308228060648e-05)]
MAR01222	[np.float64(6.713308228060648e-05)]
MAR01223	[np.float64(6.713308228060648e-05)]
MAR01224	[np.float64(6.713308228060648e-05)]
MAR01225	[2.9989555505679623e-05]
MAR01226	[np.float64(6.713308228060648e-05)]
